@productId 10037638113  @averageScore 5  @beginRowNumber 0  @goodRate 0.899  @poorRateShow 6  @generalRateStyle 6  @poorRate 0.058  @goodRateShow 90  @generalRate 0.043  @generalRateShow 4  @goodRateStyle 135  @skuId 10037638113  @score5Count 1407  @score4Count 76  @poorRateStyle 9  @goodCount 1483  @poorCount 97  @score1Count 97  @score3Count 52  @commentCount 1652  @showCount 203  @generalCount 72  @endRowNumber 0  @score2Count 20
@productId 1728618892  @averageScore 5  @beginRowNumber 0  @goodRate 0.957  @poorRateShow 2  @generalRateStyle 3  @poorRate 0.024  @goodRateShow 96  @generalRate 0.019  @generalRateShow 2  @goodRateStyle 143  @skuId 1728618892  @score5Count 706  @score4Count 36  @poorRateStyle 4  @goodCount 742  @poorCount 19  @score1Count 19  @score3Count 11  @commentCount 776  @showCount 185  @generalCount 15  @endRowNumber 0  @score2Count 4
@productId 1921893  @averageScore 5  @beginRowNumber 0  @goodRate 0.94  @poorRateShow 2  @generalRateStyle 5  @poorRate 0.024  @goodRateShow 94  @generalRate 0.036  @generalRateShow 4  @goodRateStyle 141  @skuId 1921893  @score5Count 1517  @score4Count 141  @poorRateStyle 4  @goodCount 1658  @poorCount 44  @score1Count 44  @score3Count 53  @commentCount 1766  @showCount 293  @generalCount 64  @endRowNumber 0  @score2Count 11
@productId 3014422  @averageScore 5  @beginRowNumber 0  @goodRate 0.966  @poorRateShow 1  @generalRateStyle 3  @poorRate 0.013  @goodRateShow 97  @generalRate 0.021  @generalRateShow 2  @goodRateStyle 145  @skuId 3014422  @score5Count 2179  @score4Count 135  @poorRateStyle 2  @goodCount 2314  @poorCount 32  @score1Count 32  @score3Count 38  @commentCount 2397  @showCount 1363  @generalCount 51  @endRowNumber 0  @score2Count 13
@productId 2594045  @averageScore 5  @beginRowNumber 0  @goodRate 0.951  @poorRateShow 2  @generalRateStyle 4  @poorRate 0.021  @goodRateShow 95  @generalRate 0.028  @generalRateShow 3  @goodRateStyle 143  @skuId 2594045  @score5Count 4230  @score4Count 327  @poorRateStyle 3  @goodCount 4557  @poorCount 102  @score1Count 102  @score3Count 91  @commentCount 4796  @showCount 807  @generalCount 137  @endRowNumber 0  @score2Count 46
@productId 1966384  @averageScore 5  @beginRowNumber 0  @goodRate 0.955  @poorRateShow 2  @generalRateStyle 4  @poorRate 0.02  @goodRateShow 95  @generalRate 0.025  @generalRateShow 3  @goodRateStyle 143  @skuId 1966384  @score5Count 69251  @score4Count 4582  @poorRateStyle 3  @goodCount 73833  @poorCount 1559  @score1Count 1559  @score3Count 1453  @commentCount 77395  @showCount 7881  @generalCount 2003  @endRowNumber 0  @score2Count 550
@productId 2573900  @averageScore 5  @beginRowNumber 0  @goodRate 0.945  @poorRateShow 2  @generalRateStyle 6  @poorRate 0.018  @goodRateShow 94  @generalRate 0.037  @generalRateShow 4  @goodRateStyle 141  @skuId 2573900  @score5Count 2239  @score4Count 155  @poorRateStyle 3  @goodCount 2394  @poorCount 47  @score1Count 47  @score3Count 73  @commentCount 2536  @showCount 399  @generalCount 95  @endRowNumber 0  @score2Count 22
@productId 2436155  @averageScore 5  @beginRowNumber 0  @goodRate 0.92  @poorRateShow 3  @generalRateStyle 7  @poorRate 0.034  @goodRateShow 92  @generalRate 0.046  @generalRateShow 5  @goodRateStyle 138  @skuId 2436155  @score5Count 3990  @score4Count 397  @poorRateStyle 5  @goodCount 4387  @poorCount 166  @score1Count 166  @score3Count 161  @commentCount 4775  @showCount 899  @generalCount 222  @endRowNumber 0  @score2Count 61
@productId 1219033  @averageScore 5  @beginRowNumber 0  @goodRate 0.935  @poorRateShow 4  @generalRateStyle 4  @poorRate 0.037  @goodRateShow 93  @generalRate 0.028  @generalRateShow 3  @goodRateStyle 140  @skuId 1219033  @score5Count 5492  @score4Count 320  @poorRateStyle 6  @goodCount 5812  @poorCount 234  @score1Count 234  @score3Count 133  @commentCount 6225  @showCount 577  @generalCount 179  @endRowNumber 0  @score2Count 46
@productId 2025574  @averageScore 5  @beginRowNumber 0  @goodRate 0.945  @poorRateShow 2  @generalRateStyle 5  @poorRate 0.024  @goodRateShow 95  @generalRate 0.031  @generalRateShow 3  @goodRateStyle 141  @skuId 2025574  @score5Count 61030  @score4Count 4516  @poorRateStyle 4  @goodCount 65546  @poorCount 1718  @score1Count 1718  @score3Count 1583  @commentCount 69468  @showCount 6622  @generalCount 2204  @endRowNumber 0  @score2Count 621
@productId 10253841826  @averageScore 5  @beginRowNumber 0  @goodRate 0.899  @poorRateShow 5  @generalRateStyle 8  @poorRate 0.051  @goodRateShow 90  @generalRate 0.05  @generalRateShow 5  @goodRateStyle 134  @skuId 10253841826  @score5Count 8997  @score4Count 642  @poorRateStyle 8  @goodCount 9639  @poorCount 549  @score1Count 549  @score3Count 338  @commentCount 10728  @showCount 1850  @generalCount 540  @endRowNumber 0  @score2Count 202
